municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id,municipality_bfs_id,hotel_establishments_open_source_token,hotel_establishments_open,hotel_rooms_available_source_token,hotel_rooms_available,hotel_beds_available_source_token,hotel_beds_available,hotel_arrivals_capacity_table_source_token,hotel_arrivals_capacity_table,hotel_overnights_capacity_table_source_token,hotel_overnights_capacity_table,hotel_room_nights_source_token,hotel_room_nights,hotel_room_occupancy_rate_pct_source_token,hotel_room_occupancy_rate_pct,hotel_bed_occupancy_rate_pct_source_token,hotel_bed_occupancy_rate_pct,complete_capacity_supply,source_id_capacity,hotel_overnights_per_available_bed_month,capacity_source_id
Meggen,2021,7,2021-07-01,1260,1260.0,691,691.0,728,728.0,532.0,7.13966033596492,BFS_HOTEL_DATA,1063,4,4,42,42,76,76,691,691,1260,1260,655,655,50,50.0,53,53.0,True,BFS_HOTEL_CAPACITY_DATA,16.57894736842105,BFS_HOTEL_CAPACITY_DATA
Meggen,2021,8,2021-08-01,1527,1527.0,869,869.0,593,593.0,934.0,7.331714969726466,BFS_HOTEL_DATA,1063,4,4,42,42,76,76,869,869,1527,1527,714,714,55,55.0,65,65.0,True,BFS_HOTEL_CAPACITY_DATA,20.092105263157894,BFS_HOTEL_CAPACITY_DATA
Meggen,2021,9,2021-09-01,995,995.0,563,563.0,394,394.0,601.0,6.903747257584598,BFS_HOTEL_DATA,1063,4,4,42,42,76,76,563,563,995,995,558,558,44,44.0,44,44.0,True,BFS_HOTEL_CAPACITY_DATA,13.092105263157896,BFS_HOTEL_CAPACITY_DATA
Meggen,2021,10,2021-10-01,1055,1055.0,660,660.0,573,573.0,482.0,6.962243464266207,BFS_HOTEL_DATA,1063,4,4,42,42,76,76,660,660,1055,1055,541,541,42,42.0,45,45.0,True,BFS_HOTEL_CAPACITY_DATA,13.881578947368421,BFS_HOTEL_CAPACITY_DATA
Meggen,2021,11,2021-11-01,606,606.0,348,348.0,243,243.0,363.0,6.408528791059498,BFS_HOTEL_DATA,1063,4,4,42,42,76,76,348,348,606,606,412,412,33,33.0,27,27.0,True,BFS_HOTEL_CAPACITY_DATA,7.973684210526316,BFS_HOTEL_CAPACITY_DATA
Meggen,2021,12,2021-12-01,261,261.0,186,186.0,161,161.0,100.0,5.568344503761097,BFS_HOTEL_DATA,1063,4,4,42,42,76,76,186,186,261,261,164,164,14,14.0,12,12.0,True,BFS_HOTEL_CAPACITY_DATA,3.4342105263157894,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,1,2022-01-01,332,332.0,212,212.0,178,178.0,154.0,5.808142489980444,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,212,212,332,332,216,216,20,20.0,16,16.0,True,BFS_HOTEL_CAPACITY_DATA,4.882352941176471,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,2,2022-02-01,245,245.0,138,138.0,180,180.0,65.0,5.5053315359323625,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,138,138,245,245,189,189,23,23.0,15,15.0,True,BFS_HOTEL_CAPACITY_DATA,3.6029411764705883,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,3,2022-03-01,522,522.0,229,229.0,325,325.0,197.0,6.259581464064923,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,229,229,522,522,387,387,49,49.0,33,33.0,True,BFS_HOTEL_CAPACITY_DATA,7.676470588235294,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,4,2022-04-01,1097,1097.0,624,624.0,427,427.0,670.0,7.001245622069476,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,624,624,1097,1097,632,632,62,62.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,16.13235294117647,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,5,2022-05-01,1062,1062.0,631,631.0,358,358.0,704.0,6.968850378341948,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,631,631,1062,1062,598,598,57,57.0,50,50.0,True,BFS_HOTEL_CAPACITY_DATA,15.617647058823529,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,6,2022-06-01,1337,1337.0,818,818.0,436,436.0,901.0,7.198931240688173,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,818,818,1337,1337,638,638,63,63.0,66,66.0,True,BFS_HOTEL_CAPACITY_DATA,19.66176470588235,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,7,2022-07-01,2128,2128.0,1199,1199.0,493,493.0,1635.0,7.663407664893479,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1199,1199,2128,2128,879,879,83,83.0,101,101.0,True,BFS_HOTEL_CAPACITY_DATA,31.294117647058822,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,8,2022-08-01,1969,1969.0,1180,1180.0,361,361.0,1608.0,7.585788821732034,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1180,1180,1969,1969,835,835,79,79.0,93,93.0,True,BFS_HOTEL_CAPACITY_DATA,28.955882352941178,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,9,2022-09-01,1629,1629.0,1012,1012.0,328,328.0,1301.0,7.396335293800808,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1012,1012,1629,1629,834,834,82,82.0,80,80.0,True,BFS_HOTEL_CAPACITY_DATA,23.955882352941178,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,10,2022-10-01,1353,1353.0,802,802.0,335,335.0,1018.0,7.21081845347222,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,802,802,1353,1353,712,712,68,68.0,64,64.0,True,BFS_HOTEL_CAPACITY_DATA,19.897058823529413,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,11,2022-11-01,753,753.0,392,392.0,173,173.0,580.0,6.625392368007956,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,392,392,753,753,439,439,43,43.0,37,37.0,True,BFS_HOTEL_CAPACITY_DATA,11.073529411764707,BFS_HOTEL_CAPACITY_DATA
Meggen,2022,12,2022-12-01,858,858.0,455,455.0,306,306.0,552.0,6.755768921984255,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,455,455,858,858,434,434,45,45.0,45,45.0,True,BFS_HOTEL_CAPACITY_DATA,12.617647058823529,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,1,2023-01-01,395,395.0,234,234.0,133,133.0,262.0,5.981414211254481,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,234,234,395,395,261,261,25,25.0,19,19.0,True,BFS_HOTEL_CAPACITY_DATA,5.8088235294117645,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,2,2023-02-01,712,712.0,396,396.0,201,201.0,511.0,6.569481420414296,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,396,396,712,712,405,405,43,43.0,37,37.0,True,BFS_HOTEL_CAPACITY_DATA,10.470588235294118,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,3,2023-03-01,809,809.0,446,446.0,271,271.0,538.0,6.697034247666484,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,446,446,809,809,518,518,49,49.0,38,38.0,True,BFS_HOTEL_CAPACITY_DATA,11.897058823529411,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,4,2023-04-01,1449,1449.0,848,848.0,358,358.0,1091.0,7.27931883541462,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,848,848,1449,1449,728,728,71,71.0,71,71.0,True,BFS_HOTEL_CAPACITY_DATA,21.308823529411764,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,5,2023-05-01,1738,1738.0,989,989.0,316,316.0,1422.0,7.461065514354283,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,989,989,1738,1738,851,851,81,81.0,82,82.0,True,BFS_HOTEL_CAPACITY_DATA,25.558823529411764,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,6,2023-06-01,1776,1776.0,995,995.0,331,331.0,1445.0,7.482681828154651,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,995,995,1776,1776,839,839,82,82.0,87,87.0,True,BFS_HOTEL_CAPACITY_DATA,26.11764705882353,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,7,2023-07-01,2085,2085.0,1298,1298.0,292,292.0,1793.0,7.643003635560718,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1298,1298,2085,2085,828,828,79,79.0,99,99.0,True,BFS_HOTEL_CAPACITY_DATA,30.66176470588235,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,8,2023-08-01,1885,1885.0,1115,1115.0,275,275.0,1610.0,7.542213463193403,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1115,1115,1885,1885,825,825,78,78.0,89,89.0,True,BFS_HOTEL_CAPACITY_DATA,27.720588235294116,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,9,2023-09-01,1709,1709.0,1024,1024.0,258,258.0,1451.0,7.444248649496705,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1024,1024,1709,1709,837,837,89,89.0,91,91.0,True,BFS_HOTEL_CAPACITY_DATA,25.13235294117647,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,10,2023-10-01,1429,1429.0,845,845.0,404,404.0,1025.0,7.265429723253953,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,845,845,1429,1429,758,758,78,78.0,73,73.0,True,BFS_HOTEL_CAPACITY_DATA,21.014705882352942,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,11,2023-11-01,813,813.0,475,475.0,312,312.0,501.0,6.70196036600254,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,475,475,813,813,529,529,52,52.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,11.955882352941176,BFS_HOTEL_CAPACITY_DATA
Meggen,2023,12,2023-12-01,875,875.0,487,487.0,211,211.0,664.0,6.775366090936392,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,487,487,875,875,464,464,47,47.0,44,44.0,True,BFS_HOTEL_CAPACITY_DATA,12.867647058823529,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,1,2024-01-01,417,417.0,213,213.0,122,122.0,295.0,6.035481432524756,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,213,213,417,417,234,234,34,34.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,6.132352941176471,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,2,2024-02-01,179,179.0,105,105.0,51,51.0,128.0,5.19295685089021,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,105,105,179,179,148,148,33,33.0,20,20.0,True,BFS_HOTEL_CAPACITY_DATA,2.6323529411764706,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,3,2024-03-01,955,955.0,491,491.0,249,249.0,706.0,6.862757913051401,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,491,491,955,955,540,540,51,51.0,45,45.0,True,BFS_HOTEL_CAPACITY_DATA,14.044117647058824,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,4,2024-04-01,1235,1235.0,734,734.0,314,314.0,921.0,7.119635638017636,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,734,734,1235,1235,666,666,71,71.0,66,66.0,True,BFS_HOTEL_CAPACITY_DATA,18.16176470588235,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,5,2024-05-01,1620,1620.0,937,937.0,309,309.0,1311.0,7.390798521735676,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,937,937,1620,1620,854,854,81,81.0,77,77.0,True,BFS_HOTEL_CAPACITY_DATA,23.823529411764707,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,6,2024-06-01,1916,1916.0,1128,1128.0,428,428.0,1488.0,7.558516743045645,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1128,1128,1916,1916,961,961,94,94.0,94,94.0,True,BFS_HOTEL_CAPACITY_DATA,28.176470588235293,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,7,2024-07-01,2164,2164.0,1285,1285.0,176,176.0,1988.0,7.68017564043659,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1285,1285,2164,2164,900,900,85,85.0,103,103.0,True,BFS_HOTEL_CAPACITY_DATA,31.823529411764707,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,8,2024-08-01,2069,2069.0,1215,1215.0,325,325.0,1744.0,7.635303886259415,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1215,1215,2069,2069,925,925,88,88.0,98,98.0,True,BFS_HOTEL_CAPACITY_DATA,30.426470588235293,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,9,2024-09-01,1684,1684.0,903,903.0,444,444.0,1240.0,7.429520842786462,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,903,903,1684,1684,915,915,92,92.0,85,85.0,True,BFS_HOTEL_CAPACITY_DATA,24.764705882352942,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,10,2024-10-01,1488,1488.0,899,899.0,486,486.0,1002.0,7.305860032684009,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,899,899,1488,1488,790,790,80,80.0,76,76.0,True,BFS_HOTEL_CAPACITY_DATA,21.88235294117647,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,11,2024-11-01,1052,1052.0,576,576.0,286,286.0,766.0,6.959398512133975,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,576,576,1052,1052,654,654,64,64.0,52,52.0,True,BFS_HOTEL_CAPACITY_DATA,15.470588235294118,BFS_HOTEL_CAPACITY_DATA
Meggen,2024,12,2024-12-01,972,972.0,485,485.0,330,330.0,642.0,6.880384082186005,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,485,485,972,972,508,508,54,54.0,51,51.0,True,BFS_HOTEL_CAPACITY_DATA,14.294117647058824,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,1,2025-01-01,832,832.0,501,501.0,234,234.0,598.0,6.725033642166843,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,501,501,832,832,467,467,44,44.0,39,39.0,True,BFS_HOTEL_CAPACITY_DATA,12.235294117647058,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,2,2025-02-01,371,371.0,166,166.0,81,81.0,290.0,5.918893854273146,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,166,166,371,371,266,266,44,44.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,5.455882352941177,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,3,2025-03-01,661,661.0,359,359.0,214,214.0,447.0,6.495265555937008,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,359,359,661,661,453,453,51,51.0,37,37.0,True,BFS_HOTEL_CAPACITY_DATA,9.720588235294118,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,4,2025-04-01,1344,1344.0,800,800.0,593,593.0,751.0,7.20414929203594,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,800,800,1344,1344,621,621,65,65.0,70,70.0,True,BFS_HOTEL_CAPACITY_DATA,19.764705882352942,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,5,2025-05-01,1611,1611.0,853,853.0,350,350.0,1261.0,7.385230923066573,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,853,853,1611,1611,802,802,78,78.0,79,79.0,True,BFS_HOTEL_CAPACITY_DATA,23.691176470588236,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,6,2025-06-01,1833,1833.0,967,967.0,461,461.0,1372.0,7.51425465281641,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,967,967,1833,1833,842,842,83,83.0,90,90.0,True,BFS_HOTEL_CAPACITY_DATA,26.955882352941178,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,7,2025-07-01,2180,2180.0,1148,1148.0,476,476.0,1704.0,7.687538766201629,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1148,1148,2180,2180,922,922,87,87.0,103,103.0,True,BFS_HOTEL_CAPACITY_DATA,32.05882352941177,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,8,2025-08-01,2217,2217.0,1208,1208.0,552,552.0,1665.0,7.704361167910313,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1208,1208,2217,2217,892,892,85,85.0,105,105.0,True,BFS_HOTEL_CAPACITY_DATA,32.60294117647059,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,9,2025-09-01,1779,1779.0,918,918.0,430,430.0,1349.0,7.484368643286131,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,918,918,1779,1779,912,912,90,90.0,88,88.0,True,BFS_HOTEL_CAPACITY_DATA,26.16176470588235,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,10,2025-10-01,1415,1415.0,745,745.0,323,323.0,1092.0,7.255591274253665,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,745,745,1415,1415,762,762,81,81.0,75,75.0,True,BFS_HOTEL_CAPACITY_DATA,20.808823529411764,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,11,2025-11-01,1001,1001.0,593,593.0,336,336.0,665.0,6.90975328164481,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,593,593,1001,1001,621,621,68,68.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,14.720588235294118,BFS_HOTEL_CAPACITY_DATA
Meggen,2025,12,2025-12-01,1053,1053.0,652,652.0,288,288.0,765.0,6.960347729101308,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,652,652,1053,1053,574,574,58,58.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,15.485294117647058,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,1,2026-01-01,663,663.0,435,435.0,241,241.0,422.0,6.498282149476434,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,435,435,663,663,381,381,40,40.0,34,34.0,True,BFS_HOTEL_CAPACITY_DATA,9.75,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,2,2026-02-01,355,355.0,125,125.0,95,95.0,260.0,5.87493073085203,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,125,125,355,355,284,284,51,51.0,32,32.0,True,BFS_HOTEL_CAPACITY_DATA,5.220588235294118,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,3,2026-03-01,674,674.0,546,546.0,225,225.0,449.0,6.51471269087253,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,546,546,674,674,603,603,57,57.0,32,32.0,True,BFS_HOTEL_CAPACITY_DATA,9.911764705882353,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,817,817,1310,1310,648,648,67,67.0,67,67.0,True,BFS_HOTEL_CAPACITY_DATA,19.264705882352942,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,980,980,1745,1745,874,874,83,83.0,83,83.0,True,BFS_HOTEL_CAPACITY_DATA,25.66176470588235,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1035,1035,1902,1902,905,905,89,89.0,93,93.0,True,BFS_HOTEL_CAPACITY_DATA,27.970588235294116,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,3,3,34,34,68,68,1239,1239,2247,2247,931,931,88,88.0,107,107.0,True,BFS_HOTEL_CAPACITY_DATA,33.044117647058826,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,10,2026-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,11,2026-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Meggen,2026,12,2026-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,1063,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,1,2013-01-01,965,965.0,735,735.0,521,521.0,444.0,6.873163834212518,BFS_HOTEL_DATA,1068,4,4,120,120,257,257,735,735,965,965,658,658,23,23.0,15,15.0,True,BFS_HOTEL_CAPACITY_DATA,3.754863813229572,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,2,2013-02-01,1622,1622.0,1190,1190.0,732,732.0,890.0,7.392031567514591,BFS_HOTEL_DATA,1068,5,5,140,140,295,295,1190,1190,1622,1622,1047,1047,28,28.0,20,20.0,True,BFS_HOTEL_CAPACITY_DATA,5.498305084745763,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,3,2013-03-01,2442,2442.0,1471,1471.0,1379,1379.0,1063.0,7.8009820712577405,BFS_HOTEL_DATA,1068,8,8,246,246,493,493,1471,1471,2442,2442,1632,1632,27,27.0,20,20.0,True,BFS_HOTEL_CAPACITY_DATA,4.953346855983773,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,4,2013-04-01,3093,3093.0,2317,2317.0,1347,1347.0,1746.0,8.037220031133012,BFS_HOTEL_DATA,1068,8,8,297,297,587,587,2317,2317,3093,3093,1847,1847,23,23.0,20,20.0,True,BFS_HOTEL_CAPACITY_DATA,5.26916524701874,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,5,2013-05-01,4986,4986.0,3125,3125.0,2402,2402.0,2584.0,8.514589805546123,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,3125,3125,4986,4986,3039,3039,32,32.0,26,26.0,True,BFS_HOTEL_CAPACITY_DATA,7.926868044515103,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,6,2013-06-01,5741,5741.0,3454,3454.0,2699,2699.0,3042.0,8.655562860681009,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,3454,3454,5741,5741,3555,3555,39,39.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,9.127186009538951,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,7,2013-07-01,7621,7621.0,4184,4184.0,3382,3382.0,4239.0,8.938794081433805,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,4184,4184,7621,7621,4290,4290,45,45.0,39,39.0,True,BFS_HOTEL_CAPACITY_DATA,12.116057233704293,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,8,2013-08-01,8949,8949.0,4552,4552.0,3769,3769.0,5180.0,9.0994088112689,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,4552,4552,8949,8949,5192,5192,55,55.0,46,46.0,True,BFS_HOTEL_CAPACITY_DATA,14.227344992050874,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,9,2013-09-01,6003,6003.0,3441,3441.0,3076,3076.0,2927.0,8.700181192753353,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,3441,3441,6003,6003,3741,3741,41,41.0,32,32.0,True,BFS_HOTEL_CAPACITY_DATA,9.543720190779014,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,10,2013-10-01,4368,4368.0,2716,2716.0,2336,2336.0,2032.0,8.382289428951436,BFS_HOTEL_DATA,1068,9,9,303,303,621,621,2716,2716,4368,4368,2571,2571,28,28.0,23,23.0,True,BFS_HOTEL_CAPACITY_DATA,7.033816425120773,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,11,2013-11-01,1779,1779.0,1302,1302.0,1110,1110.0,669.0,7.484368643286131,BFS_HOTEL_DATA,1068,5,5,188,188,406,406,1302,1302,1779,1779,1172,1172,21,21.0,15,15.0,True,BFS_HOTEL_CAPACITY_DATA,4.3817733990147785,BFS_HOTEL_CAPACITY_DATA
Vitznau,2013,12,2013-12-01,1845,1845.0,1326,1326.0,968,968.0,877.0,7.520776415062797,BFS_HOTEL_DATA,1068,7,7,244,244,517,517,1326,1326,1845,1845,1132,1132,18,18.0,14,14.0,True,BFS_HOTEL_CAPACITY_DATA,3.5686653771760155,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,1,2014-01-01,1618,1618.0,1048,1048.0,930,930.0,688.0,7.389563953677635,BFS_HOTEL_DATA,1068,6,6,224,224,479,479,1048,1048,1618,1618,1029,1029,15,15.0,11,11.0,True,BFS_HOTEL_CAPACITY_DATA,3.3778705636743216,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,2,2014-02-01,1713,1713.0,1322,1322.0,737,737.0,976.0,7.446585099157725,BFS_HOTEL_DATA,1068,7,7,244,244,517,517,1322,1322,1713,1713,1001,1001,15,15.0,12,12.0,True,BFS_HOTEL_CAPACITY_DATA,3.3133462282398454,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,3,2014-03-01,2966,2966.0,2199,2199.0,1241,1241.0,1725.0,7.995306620290822,BFS_HOTEL_DATA,1068,8,8,250,250,526,526,2199,2199,2966,2966,1722,1722,23,23.0,19,19.0,True,BFS_HOTEL_CAPACITY_DATA,5.638783269961977,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,4,2014-04-01,4743,4743.0,3293,3293.0,2231,2231.0,2512.0,8.464635940677562,BFS_HOTEL_DATA,1068,8,8,297,297,587,587,3293,3293,4743,4743,2764,2764,32,32.0,27,27.0,True,BFS_HOTEL_CAPACITY_DATA,8.080068143100512,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,5,2014-05-01,5788,5788.0,3609,3609.0,2882,2882.0,2906.0,8.663714844079005,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,3609,3609,5788,5788,3486,3486,37,37.0,30,30.0,True,BFS_HOTEL_CAPACITY_DATA,9.201907790143084,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,6,2014-06-01,6723,6723.0,3762,3762.0,3269,3269.0,3454.0,8.813438494528507,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,3762,3762,6723,6723,3978,3978,44,44.0,36,36.0,True,BFS_HOTEL_CAPACITY_DATA,10.688394276629571,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,7,2014-07-01,7843,7843.0,4428,4428.0,3440,3440.0,4403.0,8.967504187316237,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,4428,4428,7843,7843,4320,4320,46,46.0,40,40.0,True,BFS_HOTEL_CAPACITY_DATA,12.468998410174882,BFS_HOTEL_CAPACITY_DATA
Vitznau,2014,8,2014-08-01,9818,9818.0,5506,5506.0,3938,3938.0,5880.0,9.19207456316929,BFS_HOTEL_DATA,1068,10,10,307,307,629,629,5506,5506,9818,9818,5426,5426,59,59.0,52,52.0,True,BFS_HOTEL_CAPACITY_DATA,15.608903020667727,BFS_HOTEL_CAPACITY_DATA
