destination_unit_id,destination_name,date,year,month,municipality_count_expected,municipalities_observed_hotel_overnights,complete_outcome_scope,municipalities_observed_hotel_beds_available,complete_capacity_scope,first_analysis_anchor,anchor_precision,membership_continuity_assumed,causal_ready,hotel_overnights,hotel_arrivals,domestic_overnights,foreign_overnights,hotel_establishments_open,hotel_rooms_available,hotel_beds_available,hotel_overnights_capacity_table,hotel_room_occupancy_rate_pct,hotel_bed_occupancy_rate_pct,occupancy_rate_aggregation_status,assumed_active_component_count,assumed_base_member,post_first_entry,event_time_months,log_overnights,hotel_overnights_per_available_bed_month,treatment_status_basis,outcome_scope_status,snow_station_count_expected,snow_station_months_usable,complete_snow_proxy,snow_depth_mean_cm,snow_depth_median_cm,share_observed_days_snow_depth_ge_10cm,share_observed_days_snow_depth_ge_20cm,share_observed_days_snow_depth_ge_30cm,modeled_new_snow_total_cm_mean_across_stations,snow_depth_observation_coverage_share_mean,destination_snow_proxy_quality,snow_source_id,snow_direct_slope_representation,source_id,capacity_source_id
espace_dent_blanche,Espace Dent Blanche,2022-03-01,2022,3,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3038.0,1548.0,2670.0,368.0,12.0,197.0,409.0,3038.0,32.0,25.0,official_source_value_single_municipality,3,True,True,46,8.019283792916793,7.427872860635697,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,110.79032258064515,115.0,1.0,1.0,1.0,9.8,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-04-01,2022,4,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3136.0,1771.0,2962.0,174.0,11.0,177.0,369.0,3136.0,39.0,31.0,official_source_value_single_municipality,3,True,True,47,8.051022208190679,8.498644986449865,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,110.35,108.0,1.0,1.0,1.0,159.14999999999998,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-05-01,2022,5,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,603.0,304.0,450.0,153.0,10.0,116.0,249.0,603.0,13.0,10.0,official_source_value_single_municipality,3,True,True,48,6.403574197934815,2.4216867469879517,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,59.38709677419355,65.0,0.7903225806451613,0.7258064516129032,0.6935483870967742,58.25,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-06-01,2022,6,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2387.0,1375.0,1718.0,669.0,12.0,196.0,407.0,2387.0,27.0,23.0,official_source_value_single_municipality,3,True,True,49,7.778211474512493,5.864864864864865,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.2833333333333333,0.0,0.0,0.0,0.0,3.7,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-07-01,2022,7,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,5275.0,3097.0,3516.0,1759.0,14.0,211.0,434.0,5275.0,49.0,40.0,official_source_value_single_municipality,3,True,True,50,8.570923513837204,12.154377880184331,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-08-01,2022,8,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,6177.0,3801.0,4075.0,2102.0,14.0,211.0,434.0,6177.0,57.0,47.0,official_source_value_single_municipality,3,True,True,51,8.728749873478527,14.232718894009217,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-09-01,2022,9,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2791.0,2010.0,1722.0,1069.0,14.0,211.0,434.0,2791.0,26.0,22.0,official_source_value_single_municipality,3,True,True,52,7.934513463882263,6.4308755760368665,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.65,0.0,0.0333333333333333,0.0,0.0,13.1,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-10-01,2022,10,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2303.0,1396.0,2129.0,174.0,13.0,201.0,416.0,2303.0,26.0,21.0,official_source_value_single_municipality,3,True,True,53,7.742402021815782,5.5360576923076925,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,1.0483870967741935,0.0,0.0483870967741935,0.0,0.0,4.949999999999999,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-11-01,2022,11,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,252.0,155.0,184.0,68.0,5.0,46.0,106.0,252.0,12.0,9.0,official_source_value_single_municipality,3,True,True,54,5.53338948872752,2.3773584905660377,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,10.616666666666667,6.25,0.3833333333333333,0.2,0.1833333333333333,74.6,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2022-12-01,2022,12,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2428.0,1146.0,1973.0,455.0,12.0,196.0,407.0,2428.0,44.0,35.0,official_source_value_single_municipality,3,True,True,55,7.795234929002173,5.965601965601966,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,41.11290322580645,33.0,1.0,0.8225806451612903,0.6290322580645161,125.85000000000002,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-01-01,2023,1,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3295.0,1582.0,2774.0,521.0,12.0,195.0,405.0,3295.0,38.0,31.0,official_source_value_single_municipality,3,True,True,56,8.100464891029363,8.135802469135802,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,78.09677419354838,80.5,1.0,1.0,1.0,75.1,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-02-01,2023,2,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,5460.0,2370.0,4350.0,1110.0,12.0,195.0,405.0,5460.0,52.0,51.0,official_source_value_single_municipality,3,True,True,57,8.605387202152153,13.481481481481481,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,79.23214285714286,79.5,1.0,1.0,1.0,35.15,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-03-01,2023,3,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3317.0,1730.0,2755.0,562.0,12.0,195.0,405.0,3317.0,34.0,28.0,official_source_value_single_municipality,3,True,True,58,8.10711747075039,8.190123456790124,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,117.4516129032258,125.0,1.0,1.0,1.0,336.6,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-04-01,2023,4,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2210.0,1238.0,1748.0,462.0,10.0,161.0,337.0,2210.0,30.0,26.0,official_source_value_single_municipality,3,True,True,59,7.701200180857446,6.55786350148368,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,161.33333333333331,159.75,1.0,1.0,1.0,218.54999999999995,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-05-01,2023,5,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,809.0,481.0,668.0,141.0,12.0,195.0,405.0,809.0,14.0,11.0,official_source_value_single_municipality,3,True,True,60,6.697034247666484,1.997530864197531,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,140.1290322580645,142.5,1.0,1.0,1.0,119.75,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-06-01,2023,6,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2191.0,1227.0,1580.0,611.0,12.0,195.0,405.0,2191.0,23.0,19.0,official_source_value_single_municipality,3,True,True,61,7.692569648067906,5.409876543209877,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,49.06666666666667,52.25,0.5833333333333334,0.5333333333333333,0.5,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-07-01,2023,7,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,6143.0,3977.0,3920.0,2223.0,14.0,212.0,434.0,6143.0,58.0,47.0,official_source_value_single_municipality,3,True,True,62,8.723231274827508,14.154377880184331,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-08-01,2023,8,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,6207.0,4013.0,3893.0,2314.0,14.0,212.0,434.0,6207.0,52.0,47.0,official_source_value_single_municipality,3,True,True,63,8.733594061863055,14.30184331797235,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.5,0.0,0.0161290322580645,0.0,0.0,13.75,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-09-01,2023,9,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3936.0,2638.0,2765.0,1171.0,13.0,202.0,416.0,3936.0,37.0,33.0,official_source_value_single_municipality,3,True,True,64,8.278174290943738,9.461538461538462,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.1,0.0,0.0,0.0,0.0,6.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-10-01,2023,10,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2178.0,1364.0,1984.0,194.0,12.0,194.0,403.0,2178.0,25.0,22.0,official_source_value_single_municipality,3,True,True,65,7.68662133494462,5.4044665012406945,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,1.7419354838709675,0.0,0.0161290322580645,0.0,0.0,33.400000000000006,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-11-01,2023,11,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,447.0,306.0,390.0,57.0,9.0,143.0,300.0,447.0,12.0,9.0,official_source_value_single_municipality,3,True,True,66,6.104793232414985,1.49,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,38.88333333333333,39.75,0.9166666666666669,0.8166666666666667,0.5666666666666667,174.20000000000002,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2023-12-01,2023,12,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2251.0,1075.0,1776.0,475.0,12.0,194.0,403.0,2251.0,35.0,34.0,official_source_value_single_municipality,3,True,True,67,7.719573989259581,5.58560794044665,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,110.12903225806453,113.0,1.0,1.0,1.0,210.95,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-01-01,2024,1,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3461.0,1689.0,2980.0,481.0,12.0,190.0,403.0,3461.0,35.0,30.0,official_source_value_single_municipality,3,True,True,68,8.149601735736155,8.588089330024815,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,136.90322580645162,136.0,1.0,1.0,1.0,137.29999999999998,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-02-01,2024,2,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,5311.0,2251.0,4474.0,837.0,12.0,190.0,403.0,5311.0,49.0,47.0,official_source_value_single_municipality,3,True,True,69,8.57772369115627,13.178660049627792,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,143.51724137931035,141.5,1.0,1.0,1.0,60.10000000000001,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-03-01,2024,3,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,4446.0,2148.0,3558.0,888.0,12.0,190.0,403.0,4446.0,48.0,40.0,official_source_value_single_municipality,3,True,True,70,8.399984990510696,11.03225806451613,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,183.6129032258065,183.5,1.0,1.0,1.0,218.7,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-04-01,2024,4,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3624.0,1717.0,3222.0,402.0,12.0,190.0,403.0,3624.0,39.0,35.0,official_source_value_single_municipality,3,True,True,71,8.195609567288775,8.99255583126551,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,193.15,193.0,1.0,1.0,1.0,160.85000000000002,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-05-01,2024,5,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,489.0,319.0,389.0,100.0,9.0,140.0,297.0,489.0,15.0,13.0,official_source_value_single_municipality,3,True,True,72,6.194405391104672,1.6464646464646464,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,178.43548387096774,175.5,1.0,1.0,1.0,184.65,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-06-01,2024,6,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2285.0,1433.0,1771.0,514.0,12.0,191.0,399.0,2285.0,28.0,23.0,official_source_value_single_municipality,3,True,True,73,7.734558844354756,5.726817042606516,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,100.88333333333333,104.0,0.7833333333333333,0.7666666666666666,0.75,15.3,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-07-01,2024,7,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,5145.0,3332.0,3229.0,1916.0,12.0,191.0,399.0,5145.0,48.0,42.0,official_source_value_single_municipality,3,True,True,74,8.545974992841689,12.894736842105264,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,8.774193548387096,0.0,0.1612903225806451,0.1451612903225806,0.1290322580645161,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-08-01,2024,8,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,6013.0,3996.0,3752.0,2261.0,12.0,191.0,399.0,6013.0,56.0,49.0,official_source_value_single_municipality,3,True,True,75,8.701845363548474,15.070175438596491,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-09-01,2024,9,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3023.0,2288.0,1908.0,1115.0,12.0,191.0,399.0,3023.0,30.0,26.0,official_source_value_single_municipality,3,True,True,76,8.014335737299424,7.576441102756892,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.55,0.0,0.0,0.0,0.0,13.3,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-10-01,2024,10,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,1973.0,1335.0,1704.0,269.0,10.0,166.0,351.0,1973.0,25.0,23.0,official_source_value_single_municipality,3,True,True,77,7.587817219993427,5.621082621082621,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.7580645161290323,0.5,0.0,0.0,0.0,17.15,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-11-01,2024,11,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,259.0,151.0,209.0,50.0,4.0,40.0,81.0,259.0,18.0,14.0,official_source_value_single_municipality,3,True,True,78,5.560681631015528,3.197530864197531,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,6.116666666666667,1.0,0.2833333333333333,0.1166666666666666,0.0666666666666666,68.9,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2024-12-01,2024,12,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3114.0,1240.0,2649.0,465.0,10.0,180.0,374.0,3114.0,49.0,47.0,official_source_value_single_municipality,3,True,True,79,8.043984431221553,8.32620320855615,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,46.064516129032256,36.5,1.0,0.8709677419354838,0.7096774193548387,143.35,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-01-01,2025,1,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3385.0,1588.0,2757.0,628.0,11.0,185.0,384.0,3385.0,34.0,29.0,official_source_value_single_municipality,3,True,True,80,8.12740456269308,8.815104166666666,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,86.82258064516128,83.5,1.0,1.0,1.0,174.05,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-02-01,2025,2,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,4993.0,2138.0,3966.0,1027.0,12.0,188.0,396.0,4993.0,48.0,46.0,official_source_value_single_municipality,3,True,True,81,8.515992470839718,12.608585858585858,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,107.23214285714286,106.0,1.0,1.0,1.0,31.45,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-03-01,2025,3,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,4500.0,2114.0,3848.0,652.0,12.0,188.0,396.0,4500.0,43.0,40.0,official_source_value_single_municipality,3,True,True,82,8.412054873292933,11.363636363636363,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,107.2258064516129,108.0,1.0,1.0,1.0,67.7,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-04-01,2025,4,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,1572.0,1064.0,1201.0,371.0,11.0,168.0,356.0,1572.0,22.0,19.0,official_source_value_single_municipality,3,True,True,83,7.360739903058278,4.415730337078652,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,111.81666666666666,109.25,1.0,1.0,1.0,170.75,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-05-01,2025,5,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,750.0,487.0,577.0,173.0,11.0,161.0,348.0,750.0,14.0,12.0,official_source_value_single_municipality,3,True,True,84,6.621405651764134,2.1551724137931036,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,94.48387096774194,95.5,1.0,0.9838709677419356,0.967741935483871,128.95,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-06-01,2025,6,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2373.0,1423.0,1680.0,693.0,12.0,193.0,412.0,2373.0,26.0,21.0,official_source_value_single_municipality,3,True,True,85,7.772331575169614,5.759708737864078,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,24.883333333333333,21.5,0.3666666666666666,0.3166666666666666,0.2833333333333333,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-07-01,2025,7,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,6056.0,4254.0,3636.0,2420.0,13.0,198.0,422.0,6056.0,55.0,47.0,official_source_value_single_municipality,3,True,True,86,8.708969906980947,14.350710900473933,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.064516129032258,0.0,0.0,0.0,0.0,2.55,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-08-01,2025,8,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,6760.0,4685.0,4002.0,2758.0,13.0,198.0,422.0,6760.0,60.0,52.0,official_source_value_single_municipality,3,True,True,87,8.818926087090677,16.018957345971565,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-09-01,2025,9,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,3512.0,2578.0,2299.0,1213.0,13.0,198.0,422.0,3512.0,36.0,28.0,official_source_value_single_municipality,3,True,True,88,8.164225652265827,8.322274881516588,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,0.3166666666666666,0.0,0.0,0.0,0.0,8.4,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-10-01,2025,10,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,2185.0,1484.0,1929.0,256.0,10.0,162.0,349.0,2185.0,28.0,24.0,official_source_value_single_municipality,3,True,True,89,7.689828668736484,6.260744985673353,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,5.290322580645161,0.5,0.1935483870967742,0.1129032258064516,0.064516129032258,69.25,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
espace_dent_blanche,Espace Dent Blanche,2025-11-01,2025,11,1,1,True,1,True,2018-05-01,analytical_month_anchor,True,False,267.0,191.0,245.0,22.0,5.0,47.0,107.0,267.0,15.0,12.0,official_source_value_single_municipality,3,True,True,90,5.5909869805108565,2.4953271028037385,entry_plus_no_exit_continuity_assumption; documented exits override after last active month,approved_complete_observed_municipal_scope,2,2,True,34.0,29.75,1.0,0.75,0.65,90.3,1.0,high,SLF_IMIS_DAILY_SNOW,False,DERIVED_REVIEWED_DESTINATION_PANEL,BFS_HOTEL_CAPACITY_DATA
