municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id
Teufen (AR),2020,9,2020-09-01,1301,1301,679,679,1059,1059,242,7.171656822768514,BFS_HOTEL_DATA
Teufen (AR),2020,10,2020-10-01,829,829,352,352,588,588,241,6.721425700790643,BFS_HOTEL_DATA
Teufen (AR),2020,11,2020-11-01,499,499,185,185,232,232,267,6.214608098422191,BFS_HOTEL_DATA
Teufen (AR),2020,12,2020-12-01,364,364,175,175,212,212,152,5.8998973535824915,BFS_HOTEL_DATA
Teufen (AR),2021,1,2021-01-01,244,244,107,107,76,76,168,5.501258210544727,BFS_HOTEL_DATA
Teufen (AR),2021,2,2021-02-01,192,192,127,127,181,181,11,5.262690188904886,BFS_HOTEL_DATA
Teufen (AR),2021,3,2021-03-01,196,196,103,103,134,134,62,5.2832037287379885,BFS_HOTEL_DATA
Teufen (AR),2021,4,2021-04-01,731,731,217,217,660,660,71,6.595780513961311,BFS_HOTEL_DATA
Teufen (AR),2021,5,2021-05-01,976,976,579,579,927,927,49,6.884486652042782,BFS_HOTEL_DATA
Teufen (AR),2021,6,2021-06-01,979,979,473,473,873,873,106,6.887552571664617,BFS_HOTEL_DATA
Teufen (AR),2021,7,2021-07-01,1258,1258,529,529,1018,1018,240,7.138073034044347,BFS_HOTEL_DATA
Teufen (AR),2021,8,2021-08-01,1260,1260,564,564,1007,1007,253,7.13966033596492,BFS_HOTEL_DATA
Teufen (AR),2021,9,2021-09-01,1062,1062,610,610,919,919,143,6.968850378341948,BFS_HOTEL_DATA
Teufen (AR),2021,10,2021-10-01,696,696,393,393,575,575,121,6.546785410760524,BFS_HOTEL_DATA
Teufen (AR),2021,11,2021-11-01,513,513,279,279,338,338,175,6.2422232654551655,BFS_HOTEL_DATA
Teufen (AR),2021,12,2021-12-01,700,700,301,301,407,407,293,6.55250788703459,BFS_HOTEL_DATA
Teufen (AR),2022,1,2022-01-01,294,294,91,91,190,190,104,5.68697535633982,BFS_HOTEL_DATA
Teufen (AR),2022,2,2022-02-01,286,286,110,110,159,159,127,5.659482215759621,BFS_HOTEL_DATA
Teufen (AR),2022,3,2022-03-01,441,441,206,206,308,308,133,6.091309882077698,BFS_HOTEL_DATA
Teufen (AR),2022,4,2022-04-01,684,684,386,386,503,503,181,6.529418838262226,BFS_HOTEL_DATA
Teufen (AR),2022,5,2022-05-01,766,766,443,443,667,667,99,6.642486801367256,BFS_HOTEL_DATA
Teufen (AR),2022,6,2022-06-01,1060,1060,579,579,810,810,250,6.966967138613983,BFS_HOTEL_DATA
Teufen (AR),2022,7,2022-07-01,903,903,386,386,766,766,137,6.806829360392176,BFS_HOTEL_DATA
Teufen (AR),2022,8,2022-08-01,1021,1021,499,499,826,826,195,6.92951677076365,BFS_HOTEL_DATA
Teufen (AR),2022,9,2022-09-01,827,827,420,420,598,598,229,6.71901315438526,BFS_HOTEL_DATA
Teufen (AR),2022,10,2022-10-01,1032,1032,558,558,840,840,192,6.940222469119639,BFS_HOTEL_DATA
Teufen (AR),2022,11,2022-11-01,537,537,237,237,367,367,170,6.2878585601617845,BFS_HOTEL_DATA
Teufen (AR),2022,12,2022-12-01,511,511,257,257,371,371,140,6.238324625039508,BFS_HOTEL_DATA
Teufen (AR),2023,1,2023-01-01,274,274,121,121,201,201,73,5.616771097666572,BFS_HOTEL_DATA
Teufen (AR),2023,2,2023-02-01,322,322,154,154,215,215,107,5.777652323222656,BFS_HOTEL_DATA
Teufen (AR),2023,3,2023-03-01,549,549,218,218,322,322,227,6.309918278226516,BFS_HOTEL_DATA
Teufen (AR),2023,4,2023-04-01,643,643,283,283,473,473,170,6.467698726104354,BFS_HOTEL_DATA
Teufen (AR),2023,5,2023-05-01,724,724,405,405,447,447,277,6.586171654854675,BFS_HOTEL_DATA
Teufen (AR),2023,6,2023-06-01,817,817,476,476,608,608,209,6.706862336602747,BFS_HOTEL_DATA
Teufen (AR),2023,7,2023-07-01,752,752,410,410,570,570,182,6.6240652277998935,BFS_HOTEL_DATA
Teufen (AR),2023,8,2023-08-01,880,880,480,480,549,549,331,6.78105762593618,BFS_HOTEL_DATA
Teufen (AR),2023,9,2023-09-01,834,834,555,555,567,567,267,6.727431724850855,BFS_HOTEL_DATA
Teufen (AR),2023,10,2023-10-01,803,803,429,429,618,618,185,6.6895992691789665,BFS_HOTEL_DATA
Teufen (AR),2023,11,2023-11-01,467,467,277,277,357,357,110,6.148468295917647,BFS_HOTEL_DATA
Teufen (AR),2023,12,2023-12-01,524,524,321,321,455,455,69,6.263398262591624,BFS_HOTEL_DATA
Teufen (AR),2024,1,2024-01-01,364,364,165,165,308,308,56,5.8998973535824915,BFS_HOTEL_DATA
Teufen (AR),2024,2,2024-02-01,364,364,147,147,218,218,146,5.8998973535824915,BFS_HOTEL_DATA
Teufen (AR),2024,3,2024-03-01,498,498,249,249,328,328,170,6.212606095751519,BFS_HOTEL_DATA
Teufen (AR),2024,4,2024-04-01,552,552,345,345,416,416,136,6.315358001522335,BFS_HOTEL_DATA
Teufen (AR),2024,5,2024-05-01,894,894,532,532,688,688,206,6.796823718274855,BFS_HOTEL_DATA
Teufen (AR),2024,6,2024-06-01,1053,1053,592,592,807,807,246,6.960347729101308,BFS_HOTEL_DATA
Teufen (AR),2024,7,2024-07-01,719,719,406,406,469,469,250,6.579251212010101,BFS_HOTEL_DATA
Teufen (AR),2024,8,2024-08-01,1175,1175,623,623,824,824,351,7.069874128458572,BFS_HOTEL_DATA
Teufen (AR),2024,9,2024-09-01,1061,1061,695,695,706,706,355,6.967909201801884,BFS_HOTEL_DATA
Teufen (AR),2024,10,2024-10-01,951,951,489,489,605,605,346,6.858565034791365,BFS_HOTEL_DATA
Teufen (AR),2024,11,2024-11-01,655,655,355,355,470,470,185,6.486160788944089,BFS_HOTEL_DATA
Teufen (AR),2024,12,2024-12-01,571,571,385,385,458,458,113,6.349138991379798,BFS_HOTEL_DATA
Teufen (AR),2025,1,2025-01-01,290,290,137,137,209,209,81,5.673323267171493,BFS_HOTEL_DATA
Teufen (AR),2025,2,2025-02-01,318,318,205,205,177,177,141,5.765191102784844,BFS_HOTEL_DATA
Teufen (AR),2025,3,2025-03-01,397,397,204,204,246,246,151,5.986452005284438,BFS_HOTEL_DATA
Teufen (AR),2025,4,2025-04-01,644,644,371,371,466,466,178,6.4692503167957724,BFS_HOTEL_DATA
Teufen (AR),2025,5,2025-05-01,906,906,524,524,629,629,277,6.810142450115136,BFS_HOTEL_DATA
Teufen (AR),2025,6,2025-06-01,838,838,475,475,572,572,266,6.732210706467206,BFS_HOTEL_DATA
Teufen (AR),2025,7,2025-07-01,780,780,380,380,396,396,384,6.660575149839686,BFS_HOTEL_DATA
Teufen (AR),2025,8,2025-08-01,1027,1027,579,579,681,681,346,6.93537044601511,BFS_HOTEL_DATA
Teufen (AR),2025,9,2025-09-01,1045,1045,615,615,651,651,394,6.952728644624869,BFS_HOTEL_DATA
Teufen (AR),2025,10,2025-10-01,728,728,429,429,532,532,196,6.591673732008658,BFS_HOTEL_DATA
Teufen (AR),2025,11,2025-11-01,535,535,339,339,402,402,133,6.284134161070802,BFS_HOTEL_DATA
Teufen (AR),2025,12,2025-12-01,500,500,286,286,390,390,110,6.2166061010848646,BFS_HOTEL_DATA
Teufen (AR),2026,1,2026-01-01,397,397,212,212,332,332,65,5.986452005284438,BFS_HOTEL_DATA
Teufen (AR),2026,2,2026-02-01,428,428,187,187,249,249,179,6.061456918928017,BFS_HOTEL_DATA
Teufen (AR),2026,3,2026-03-01,451,451,233,233,312,312,139,6.113682179832232,BFS_HOTEL_DATA
Teufen (AR),2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,10,2026-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,11,2026-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Teufen (AR),2026,12,2026-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2013,1,2013-01-01,1756,1756,637,637,1421,1421,335,7.471363088187097,BFS_HOTEL_DATA
Heiden,2013,2,2013-02-01,1570,1570,551,551,1254,1254,316,7.359467638255621,BFS_HOTEL_DATA
Heiden,2013,3,2013-03-01,2034,2034,722,722,1231,1231,803,7.618251097876695,BFS_HOTEL_DATA
Heiden,2013,4,2013-04-01,1849,1849,800,800,1432,1432,417,7.52294091807237,BFS_HOTEL_DATA
Heiden,2013,5,2013-05-01,2253,2253,937,937,1816,1816,437,7.720461694599722,BFS_HOTEL_DATA
Heiden,2013,6,2013-06-01,2190,2190,1061,1061,1636,1636,554,7.692113339595466,BFS_HOTEL_DATA
Heiden,2013,7,2013-07-01,2657,2657,796,796,1980,1980,677,7.885329239273191,BFS_HOTEL_DATA
Heiden,2013,8,2013-08-01,2720,2720,1083,1083,2145,2145,575,7.908754738783246,BFS_HOTEL_DATA
Heiden,2013,9,2013-09-01,2441,2441,1039,1039,1874,1874,567,7.80057265467065,BFS_HOTEL_DATA
Heiden,2013,10,2013-10-01,2695,2695,1053,1053,2037,2037,658,7.899524472032198,BFS_HOTEL_DATA
Heiden,2013,11,2013-11-01,2161,2161,912,912,1744,1744,417,7.6787889981991535,BFS_HOTEL_DATA
Heiden,2013,12,2013-12-01,1866,1866,674,674,1600,1600,266,7.532088143541722,BFS_HOTEL_DATA
Heiden,2014,1,2014-01-01,1505,1505,537,537,1245,1245,260,7.317212408359839,BFS_HOTEL_DATA
Heiden,2014,2,2014-02-01,1434,1434,485,485,1242,1242,192,7.268920128193722,BFS_HOTEL_DATA
Heiden,2014,3,2014-03-01,1466,1466,529,529,1192,1192,274,7.2909747781429814,BFS_HOTEL_DATA
Heiden,2014,4,2014-04-01,1696,1696,730,730,1357,1357,339,7.436617265234227,BFS_HOTEL_DATA
Heiden,2014,5,2014-05-01,2448,2448,1076,1076,2030,2030,418,7.803435056952168,BFS_HOTEL_DATA
Heiden,2014,6,2014-06-01,2250,2250,1004,1004,1827,1827,423,7.719129840906732,BFS_HOTEL_DATA
Heiden,2014,7,2014-07-01,2557,2557,1005,1005,1928,1928,629,7.846980982138788,BFS_HOTEL_DATA
Heiden,2014,8,2014-08-01,2699,2699,1252,1252,2046,2046,653,7.90100705199242,BFS_HOTEL_DATA
Heiden,2014,9,2014-09-01,2757,2757,1248,1248,2199,2199,558,7.922261058353247,BFS_HOTEL_DATA
Heiden,2014,10,2014-10-01,2784,2784,1142,1142,2131,2131,653,7.932003152361385,BFS_HOTEL_DATA
Heiden,2014,11,2014-11-01,2047,2047,873,873,1677,1677,370,7.6246189861593985,BFS_HOTEL_DATA
Heiden,2014,12,2014-12-01,2076,2076,713,713,1591,1591,485,7.638679823876112,BFS_HOTEL_DATA
Heiden,2015,1,2015-01-01,1291,1291,422,422,885,885,406,7.163946684342547,BFS_HOTEL_DATA
Heiden,2015,2,2015-02-01,1397,1397,610,610,1186,1186,211,7.242797922793756,BFS_HOTEL_DATA
Heiden,2015,3,2015-03-01,1570,1570,654,654,1250,1250,320,7.359467638255621,BFS_HOTEL_DATA
Heiden,2015,4,2015-04-01,2074,2074,694,694,1770,1770,304,7.637716432664798,BFS_HOTEL_DATA
Heiden,2015,5,2015-05-01,2252,2252,906,906,1775,1775,477,7.720017940432244,BFS_HOTEL_DATA
Heiden,2015,6,2015-06-01,2258,2258,955,955,1869,1869,389,7.7226775164680035,BFS_HOTEL_DATA
Heiden,2015,7,2015-07-01,1874,1874,726,726,1495,1495,379,7.536363938404511,BFS_HOTEL_DATA
Heiden,2015,8,2015-08-01,2349,2349,1081,1081,1959,1959,390,7.762170607138205,BFS_HOTEL_DATA
Heiden,2015,9,2015-09-01,2374,2374,988,988,1824,1824,550,7.772752716468742,BFS_HOTEL_DATA
Heiden,2015,10,2015-10-01,2739,2739,901,901,2089,2089,650,7.9157131993821155,BFS_HOTEL_DATA
Heiden,2015,11,2015-11-01,1812,1812,916,916,1540,1540,272,7.502738210754851,BFS_HOTEL_DATA
Heiden,2015,12,2015-12-01,1738,1738,685,685,1411,1411,327,7.461065514354283,BFS_HOTEL_DATA
Heiden,2016,1,2016-01-01,1698,1698,685,685,1163,1163,535,7.4377951216719325,BFS_HOTEL_DATA
Heiden,2016,2,2016-02-01,1518,1518,624,624,1132,1132,386,7.325807502595773,BFS_HOTEL_DATA
Heiden,2016,3,2016-03-01,1518,1518,648,648,1165,1165,353,7.325807502595773,BFS_HOTEL_DATA
Heiden,2016,4,2016-04-01,1619,1619,782,782,1220,1220,399,7.3901814282264295,BFS_HOTEL_DATA
Heiden,2016,5,2016-05-01,2158,2158,1050,1050,1623,1623,535,7.677400430514807,BFS_HOTEL_DATA
Heiden,2016,6,2016-06-01,2065,2065,1117,1117,1703,1703,362,7.633369649679584,BFS_HOTEL_DATA
Heiden,2016,7,2016-07-01,2085,2085,964,964,1568,1568,517,7.643003635560718,BFS_HOTEL_DATA
Heiden,2016,8,2016-08-01,2456,2456,1200,1200,2007,2007,449,7.806696372521179,BFS_HOTEL_DATA
Heiden,2016,9,2016-09-01,2683,2683,1269,1269,2350,2350,333,7.895063498091573,BFS_HOTEL_DATA
Heiden,2016,10,2016-10-01,2490,2490,948,948,2041,2041,449,7.820439515262181,BFS_HOTEL_DATA
Heiden,2016,11,2016-11-01,1773,1773,880,880,1485,1485,288,7.480992162869525,BFS_HOTEL_DATA
Heiden,2016,12,2016-12-01,1388,1388,628,628,1165,1165,223,7.236339342754344,BFS_HOTEL_DATA
Heiden,2017,1,2017-01-01,1139,1139,511,511,905,905,234,7.038783541388542,BFS_HOTEL_DATA
Heiden,2017,2,2017-02-01,282,282,124,124,181,181,101,5.645446897643238,BFS_HOTEL_DATA
Heiden,2017,3,2017-03-01,916,916,456,456,768,768,148,6.821107472256465,BFS_HOTEL_DATA
Heiden,2017,4,2017-04-01,1370,1370,687,687,1132,1132,238,7.223295679562314,BFS_HOTEL_DATA
Heiden,2017,5,2017-05-01,2025,2025,1050,1050,1724,1724,301,7.613818684808629,BFS_HOTEL_DATA
Heiden,2017,6,2017-06-01,2132,2132,1025,1025,1723,1723,409,7.665284718471351,BFS_HOTEL_DATA
Heiden,2017,7,2017-07-01,2457,2457,981,981,1943,1943,514,7.80710329012598,BFS_HOTEL_DATA
Heiden,2017,8,2017-08-01,2479,2479,1066,1066,1971,1971,508,7.8160138391590275,BFS_HOTEL_DATA
Heiden,2017,9,2017-09-01,2239,2239,1240,1240,1866,1866,373,7.7142311448490855,BFS_HOTEL_DATA
Heiden,2017,10,2017-10-01,2449,2449,966,966,2013,2013,436,7.803843303538772,BFS_HOTEL_DATA
Heiden,2017,11,2017-11-01,1958,1958,988,988,1581,1581,377,7.580189417944541,BFS_HOTEL_DATA
Heiden,2017,12,2017-12-01,1717,1717,725,725,1328,1328,389,7.4489161025442,BFS_HOTEL_DATA
Heiden,2018,1,2018-01-01,1547,1547,636,636,1176,1176,371,7.344719054149673,BFS_HOTEL_DATA
Heiden,2018,2,2018-02-01,1443,1443,652,652,910,910,533,7.275172319452771,BFS_HOTEL_DATA
Heiden,2018,3,2018-03-01,1435,1435,687,687,1031,1031,404,7.269616749608169,BFS_HOTEL_DATA
Heiden,2018,4,2018-04-01,1753,1753,903,903,1313,1313,440,7.469654172932128,BFS_HOTEL_DATA
Heiden,2018,5,2018-05-01,2032,2032,990,990,1599,1599,433,7.617267813628347,BFS_HOTEL_DATA
Heiden,2018,6,2018-06-01,2490,2490,1210,1210,1798,1798,692,7.820439515262181,BFS_HOTEL_DATA
Heiden,2018,7,2018-07-01,2866,2866,1196,1196,2225,2225,641,7.96102146588337,BFS_HOTEL_DATA
Heiden,2018,8,2018-08-01,2596,2596,1223,1223,1942,1942,654,7.862112211662748,BFS_HOTEL_DATA
Heiden,2018,9,2018-09-01,3063,3063,1497,1497,2684,2684,379,8.027476530860483,BFS_HOTEL_DATA
Heiden,2018,10,2018-10-01,2429,2429,1151,1151,1877,1877,552,7.795646536334594,BFS_HOTEL_DATA
Heiden,2018,11,2018-11-01,2111,2111,1161,1161,1721,1721,390,7.655390644826152,BFS_HOTEL_DATA
Heiden,2018,12,2018-12-01,1913,1913,939,939,1461,1461,452,7.5569505720129,BFS_HOTEL_DATA
Heiden,2019,1,2019-01-01,1387,1387,652,652,1088,1088,299,7.23561914106675,BFS_HOTEL_DATA
Heiden,2019,2,2019-02-01,1376,1376,673,673,1062,1062,314,7.227662498728654,BFS_HOTEL_DATA
Heiden,2019,3,2019-03-01,1599,1599,774,774,1316,1316,283,7.3777589082278725,BFS_HOTEL_DATA
Heiden,2019,4,2019-04-01,1583,1583,860,860,1127,1127,456,7.367708572374371,BFS_HOTEL_DATA
Heiden,2019,5,2019-05-01,2259,2259,1261,1261,1736,1736,523,7.723120092266331,BFS_HOTEL_DATA
Heiden,2019,6,2019-06-01,2416,2416,1370,1370,1820,1820,596,7.790282380703483,BFS_HOTEL_DATA
Heiden,2019,7,2019-07-01,2646,2646,1325,1325,1829,1829,817,7.881182202227102,BFS_HOTEL_DATA
Heiden,2019,8,2019-08-01,3137,3137,1495,1495,2413,2413,724,8.051340933292979,BFS_HOTEL_DATA
Heiden,2019,9,2019-09-01,2848,2848,1312,1312,2283,2283,565,7.954723334497908,BFS_HOTEL_DATA
Heiden,2019,10,2019-10-01,2397,2397,1115,1115,1924,1924,473,7.7823903355874595,BFS_HOTEL_DATA
Heiden,2019,11,2019-11-01,2363,2363,1194,1194,2069,2069,294,7.768110378525988,BFS_HOTEL_DATA
Heiden,2019,12,2019-12-01,1887,1887,938,938,1579,1579,308,7.543273346705446,BFS_HOTEL_DATA
Heiden,2020,1,2020-01-01,1618,1618,780,780,1250,1250,368,7.389563953677635,BFS_HOTEL_DATA
Heiden,2020,2,2020-02-01,1599,1599,793,793,1395,1395,204,7.3777589082278725,BFS_HOTEL_DATA
Heiden,2020,3,2020-03-01,797,797,282,282,751,751,46,6.682108597449809,BFS_HOTEL_DATA
Heiden,2020,4,2020-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2020,5,2020-05-01,432,432,259,259,407,407,25,6.07073772800249,BFS_HOTEL_DATA
Heiden,2020,6,2020-06-01,2453,2453,1128,1128,2291,2291,162,7.805474625270857,BFS_HOTEL_DATA
Heiden,2020,7,2020-07-01,3495,3495,1520,1520,3194,3194,301,8.159374736775426,BFS_HOTEL_DATA
Heiden,2020,8,2020-08-01,3145,3145,1320,1320,2948,2948,197,8.053887083618223,BFS_HOTEL_DATA
Heiden,2020,9,2020-09-01,3299,3299,1627,1627,3117,3117,182,8.101677747454572,BFS_HOTEL_DATA
Heiden,2020,10,2020-10-01,2944,2944,1295,1295,2805,2805,139,7.987864096085687,BFS_HOTEL_DATA
Heiden,2020,11,2020-11-01,2136,2136,1057,1057,2020,2020,116,7.667158255319148,BFS_HOTEL_DATA
Heiden,2020,12,2020-12-01,1989,1989,922,922,1919,1919,70,7.595889917718538,BFS_HOTEL_DATA
Heiden,2021,1,2021-01-01,1628,1628,837,837,1562,1562,66,7.395721608602045,BFS_HOTEL_DATA
Heiden,2021,2,2021-02-01,2713,2713,1452,1452,2620,2620,93,7.906178840394815,BFS_HOTEL_DATA
Heiden,2021,3,2021-03-01,2921,2921,1402,1402,2728,2728,193,7.980023592310645,BFS_HOTEL_DATA
Heiden,2021,4,2021-04-01,3651,3651,1681,1681,3540,3540,111,8.20303024171486,BFS_HOTEL_DATA
Heiden,2021,5,2021-05-01,3716,3716,1807,1807,3583,3583,133,8.220672170297252,BFS_HOTEL_DATA
Heiden,2021,6,2021-06-01,3403,3403,1482,1482,3208,3208,195,8.132706489693264,BFS_HOTEL_DATA
Heiden,2021,7,2021-07-01,3548,3548,1546,1546,3171,3171,377,8.174421152646497,BFS_HOTEL_DATA
Heiden,2021,8,2021-08-01,3609,3609,1594,1594,2968,2968,641,8.191463051326927,BFS_HOTEL_DATA
Heiden,2021,9,2021-09-01,2981,2981,1411,1411,2663,2663,318,8.000349495324684,BFS_HOTEL_DATA
Heiden,2021,10,2021-10-01,2811,2811,1400,1400,2593,2593,218,7.941651252930556,BFS_HOTEL_DATA
Heiden,2021,11,2021-11-01,2112,2112,1208,1208,1951,1951,161,7.655864017616056,BFS_HOTEL_DATA
Heiden,2021,12,2021-12-01,2125,2125,1079,1079,2031,2031,94,7.661997558901893,BFS_HOTEL_DATA
Heiden,2022,1,2022-01-01,138,138,66,66,129,129,9,4.9344739331306915,BFS_HOTEL_DATA
Heiden,2022,2,2022-02-01,96,96,96,96,91,91,5,4.574710978503383,BFS_HOTEL_DATA
Heiden,2022,3,2022-03-01,60,60,48,48,53,53,7,4.110873864173311,BFS_HOTEL_DATA
Heiden,2022,4,2022-04-01,1058,1058,579,579,994,994,64,6.9650803456014065,BFS_HOTEL_DATA
Heiden,2022,5,2022-05-01,1873,1873,937,937,1726,1726,147,7.535830462798367,BFS_HOTEL_DATA
Heiden,2022,6,2022-06-01,2128,2128,1144,1144,1842,1842,286,7.663407664893479,BFS_HOTEL_DATA
Heiden,2022,7,2022-07-01,2742,2742,1375,1375,2338,2338,404,7.916807490937603,BFS_HOTEL_DATA
Heiden,2022,8,2022-08-01,2975,2975,1516,1516,2405,2405,570,7.998335395952982,BFS_HOTEL_DATA
Heiden,2022,9,2022-09-01,2765,2765,1352,1352,2401,2401,364,7.925157512224703,BFS_HOTEL_DATA
Heiden,2022,10,2022-10-01,3306,3306,1596,1596,3117,3117,189,8.103796712981794,BFS_HOTEL_DATA
Heiden,2022,11,2022-11-01,2663,2663,1292,1292,2503,2503,160,7.88758403166028,BFS_HOTEL_DATA
Heiden,2022,12,2022-12-01,2188,2188,1218,1218,2014,2014,174,7.691200097522863,BFS_HOTEL_DATA
Heiden,2023,1,2023-01-01,1823,1823,1031,1031,1678,1678,145,7.508787170634276,BFS_HOTEL_DATA
Heiden,2023,2,2023-02-01,1975,1975,1060,1060,1801,1801,174,7.588829878307813,BFS_HOTEL_DATA
Heiden,2023,3,2023-03-01,1670,1670,987,987,1549,1549,121,7.421177528595393,BFS_HOTEL_DATA
Heiden,2023,4,2023-04-01,2260,2260,1286,1286,1978,1978,282,7.72356247227797,BFS_HOTEL_DATA
Heiden,2023,5,2023-05-01,2443,2443,1271,1271,2205,2205,238,7.8013913202914855,BFS_HOTEL_DATA
Heiden,2023,6,2023-06-01,2595,2595,1532,1532,2184,2184,411,7.86172707782398,BFS_HOTEL_DATA
Heiden,2023,7,2023-07-01,2753,2753,1411,1411,2179,2179,574,7.9208096792886,BFS_HOTEL_DATA
Heiden,2023,8,2023-08-01,3351,3351,1655,1655,2742,2742,609,8.117312461601975,BFS_HOTEL_DATA
Heiden,2023,9,2023-09-01,2670,2670,1396,1396,2310,2310,360,7.890208213109961,BFS_HOTEL_DATA
Heiden,2023,10,2023-10-01,2860,2860,1485,1485,2420,2420,440,7.95892649305011,BFS_HOTEL_DATA
Heiden,2023,11,2023-11-01,2317,2317,1143,1143,2105,2105,212,7.748460023899697,BFS_HOTEL_DATA
Heiden,2023,12,2023-12-01,2517,2517,1386,1386,2245,2245,272,7.831220214604293,BFS_HOTEL_DATA
Heiden,2024,1,2024-01-01,2397,2397,1127,1127,2115,2115,282,7.7823903355874595,BFS_HOTEL_DATA
Heiden,2024,2,2024-02-01,855,855,499,499,747,747,108,6.752270376141742,BFS_HOTEL_DATA
Heiden,2024,3,2024-03-01,1910,1910,1024,1024,1718,1718,192,7.555381944240273,BFS_HOTEL_DATA
Heiden,2024,4,2024-04-01,2649,2649,1139,1139,2424,2424,225,7.882314918980268,BFS_HOTEL_DATA
Heiden,2024,5,2024-05-01,2809,2809,1285,1285,2495,2495,314,7.940939762327791,BFS_HOTEL_DATA
Heiden,2024,6,2024-06-01,2517,2517,1343,1343,2207,2207,310,7.831220214604293,BFS_HOTEL_DATA
Heiden,2024,7,2024-07-01,2831,2831,1314,1314,2389,2389,442,7.94873845481361,BFS_HOTEL_DATA
Heiden,2024,8,2024-08-01,3119,3119,1599,1599,2520,2520,599,8.045588280803528,BFS_HOTEL_DATA
Heiden,2024,9,2024-09-01,2798,2798,1346,1346,2387,2387,411,7.937017489515454,BFS_HOTEL_DATA
Heiden,2024,10,2024-10-01,2977,2977,1403,1403,2505,2505,472,7.999007213243955,BFS_HOTEL_DATA
Heiden,2024,11,2024-11-01,2217,2217,1253,1253,2061,2061,156,7.704361167910313,BFS_HOTEL_DATA
Heiden,2024,12,2024-12-01,2114,2114,1037,1037,1839,1839,275,7.656810091480378,BFS_HOTEL_DATA
Heiden,2025,1,2025-01-01,1851,1851,987,987,1614,1614,237,7.524021415206125,BFS_HOTEL_DATA
Heiden,2025,2,2025-02-01,2026,2026,1006,1006,1764,1764,262,7.614312146452,BFS_HOTEL_DATA
Heiden,2025,3,2025-03-01,2057,2057,1095,1095,1801,1801,256,7.629489916393995,BFS_HOTEL_DATA
Heiden,2025,4,2025-04-01,2548,2548,1226,1226,2206,2206,342,7.8434564043761155,BFS_HOTEL_DATA
Heiden,2025,5,2025-05-01,3143,3143,1303,1303,2880,2880,263,8.053251153549096,BFS_HOTEL_DATA
Heiden,2025,6,2025-06-01,2312,2312,1179,1179,1713,1713,599,7.746300662231439,BFS_HOTEL_DATA
Heiden,2025,7,2025-07-01,2259,2259,492,492,888,888,1371,7.723120092266331,BFS_HOTEL_DATA
Heiden,2025,8,2025-08-01,2830,2830,1342,1342,2022,2022,808,7.9483852851118995,BFS_HOTEL_DATA
Heiden,2025,9,2025-09-01,3038,3038,1230,1230,2775,2775,263,8.019283792916793,BFS_HOTEL_DATA
Heiden,2025,10,2025-10-01,2676,2676,1169,1169,2464,2464,212,7.892452043520352,BFS_HOTEL_DATA
Heiden,2025,11,2025-11-01,2272,2272,1234,1234,2080,2080,192,7.728855823852543,BFS_HOTEL_DATA
Heiden,2025,12,2025-12-01,1886,1886,1007,1007,1652,1652,234,7.54274354536855,BFS_HOTEL_DATA
Heiden,2026,1,2026-01-01,1795,1795,932,932,1503,1503,292,7.493317248862145,BFS_HOTEL_DATA
Heiden,2026,2,2026-02-01,1821,1821,898,898,1646,1646,175,7.507690077819904,BFS_HOTEL_DATA
Heiden,2026,3,2026-03-01,1740,1740,900,900,1523,1523,217,7.462214939768189,BFS_HOTEL_DATA
Heiden,2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Heiden,2026,10,2026-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
